Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Chen Hongshou ,1598,1652,Flowers,N/A,Works on Paper,"June 01, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"128,988","193,482",N/A,Bought In
Chen Hongshou ,1598,1652,Presenting birthday gifts,N/A,Works on Paper,"April 07, 2015",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"167,692","193,491",N/A,Bought In
Chen Hongshou ,1598,1652,Poem in Running Script,N/A,Works on Paper,"March 19, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"80,000","120,000",N/A,Bought In
Attributed to Chen Hongshou ,1598,1652,Enjoying art,N/A,Works on Paper,"March 18, 2015",Christie's New York,"The Collection of Robert Hatfield Ellsworth Part II: Chinese Furniture, Works of Art and Chinese Paintings",N/A,N/A,"32,500",Premium
Attributed to Chen Hongshou ,1598,1652,Mythical figures,N/A,Works on Paper,"March 18, 2015",Christie's New York,"The Collection of Robert Hatfield Ellsworth Part II: Chinese Furniture, Works of Art and Chinese Paintings",N/A,N/A,"62,500",Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"January 25, 2015",Poly International Auction Beijing,Spring Greeting - Chinese Paintings & Calligraphy,N/A,N/A,918,Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"January 25, 2015",Poly International Auction Beijing,Spring Greeting - Chinese Paintings & Calligraphy,N/A,N/A,"2,754",Premium
Chen Hongshou ,1598,1652,Orange,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,698","8,954","13,105",Premium
Chen Hongshou ,1598,1652,Figures,1650,Works on Paper,"September 18, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"800,000","1,200,000","965,000",Premium
Attributed to Chen Hongshou ,1598,1652,Oriole And Daisies,N/A,Works on Paper,"September 18, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"30,000","50,000","37,500",Premium
Attributed to Chen Hongshou ,1598,1652,Lecturing in the Shade,N/A,Works on Paper,"September 16, 2014",Christie's New York,Fine Chinese Paintings,"25,000","30,000","197,000",Premium
Attributed to Chen Hongshou ,1598,1652,"Immortals, sages and attendants",N/A,Works on Paper,"September 15, 2014",Doyle New York New York,Asian Works of Art,"4,000","6,000","5,313",Premium
Chen Hongshou ,1598,1652,Flower,N/A,Works on Paper,"June 26, 2014",Hosane Shanghai,2014 Spring Auction,"24,105","28,926","27,720",Premium
Chen Hongshou ,1598,1652,Parrot and Camellia,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,964,"1,928","1,108",Premium
Chen Hongshou ,1598,1652,Calligraphy,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"4,797","7,994",N/A,Bought In
Chen Hongshou ,1598,1652,Flowers and Birds,N/A,Works on Paper,"June 03, 2014",Poly International Auction Beijing,More Sublime when looking up: Chinese Classical Paintings and Calligraphy Evening Sale,"7,994,999","9,594,000",N/A,Bought In
