Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,"1,571","4,713","52,392",Premium
Hxu Wei ,1521,1593,Flower,N/A,Works on Paper,"July 07, 2012",Xiling Yinshe Hangzhou,2012 Spring Auction,"7,854","12,568","65,039",Premium
Hxu Wei ,1521,1593,Ink Chrysanthemum,N/A,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VII,"1,257","1,886","54,234",Premium
Hxu Wei ,1521,1593,Ink grapes,N/A,Works on Paper,"June 03, 2012",Poly International Auction Beijing,2012 Spring Auction - Ancient Chinese Paintings and Calligraphies Evening Sale,"787,000","944,400",N/A,Bought In
Hxu Wei ,1521,1593,The bamboo and bird,N/A,Works on Paper,"May 31, 2012",Council Beijing,Spring 2012 Auction,"865,150","943,800","1,013,012",Premium
Hxu Wei ,1521,1593,The flower,N/A,Works on Paper,"May 31, 2012",Council Beijing,Spring 2012 Auction,"39,325","47,190",N/A,Bought In
Hxu Wei ,1521,1593,Ink Grape Plants,N/A,Works on Paper,"May 14, 2012",China Guardian  Beijing,2012 Spring Auction - Classical Chinese Painting,"158,100","237,150","1,272,705",Premium
Hxu Wei ,1521,1593,Orchid and bamboo,N/A,Works on Paper,"December 17, 2011",China Guardian  Beijing,28th China Guardian Quarterly Auction,"1,890","3,465","2,174",Premium
Hxu Wei ,1521,1593,The vegetable and fruit,N/A,Works on Paper,"December 02, 2011",Council Beijing,Autumn 2011 Auction,"125,679","157,100","171,631",Premium
Hxu Wei ,1521,1593,Calligraphy In Cursive Script,N/A,Works on Paper,"November 12, 2011",China Guardian  Beijing,2011 Autumn Auctions- Magical Brushstrokes: Classical Chinese Calligraphy,"441,560","599,260","634,742",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"October 25, 2011",Poly International Auction Beijing,The 16th Fine Artwork Auction- Chinese Painting and Calligraphy Part V,N/A,N/A,"1,265",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"October 25, 2011",Poly International Auction Beijing,The 16th Fine Artwork Auction- Chinese Painting and Calligraphy Part V,N/A,N/A,"1,807",Premium
Hxu Wei ,1521,1593,Flowers,N/A,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"1,252","2,347","3,239",Premium
Hxu Wei ,1521,1593,Ink bamboo,N/A,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,"1,878","3,443",N/A,Bought In
Hxu Wei ,1521,1593,Character and calligraphy,1588,Works on Paper,"September 17, 2011",China Guardian  Beijing,27th China Guardian Quarterly Auction,N/A,N/A,"44,993",Premium
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"July 25, 2011",Poly International Auction Beijing,The 15th Fine Artwork Auction- Chinese Paintings and Calligraphy I,N/A,N/A,N/A,Bought In
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"April 22, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy V,"3,073","4,610","4,418",Premium
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"April 21, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy IV,"4,621","7,702","31,886",Premium
Hxu Wei ,1521,1593,Cock and bamboo,N/A,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,"5,328","6,850","96,286",Premium
Hxu Wei ,1521,1593,Ink grapes,N/A,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,913,"1,826","2,626",Premium
Hxu Wei ,1521,1593,Orchid and rock,N/A,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,"3,044","4,566","6,127",Premium
Hxu Wei ,1521,1593,Ink Banana Leaves and Peonies,N/A,Works on Paper,"December 04, 2010",Poly International Auction Beijing,"5-Year Anniversary Autumn Auction, Masterpieces Of Classical Chinese Symbolic Literati Painting And Calligraphy Evening Sale","675,405","900,540","1,378,426",Premium
Hxu Wei ,1521,1593,Untitled,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction, Chinese Ancient Paintings & Calligraphy (I) The Collection of DiJiuYanZhai & Overseas","3,012","4,518","9,277",Premium
Hxu Wei ,1521,1593,Hanging scroll,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction, Chinese Ancient Paintings & Calligraphy (I) The Collection of DiJiuYanZhai & Overseas","12,048","18,073",N/A,Bought In
Hxu Wei ,1521,1593,Hanging scroll,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction, Chinese Ancient Paintings & Calligraphy (I) The Collection of DiJiuYanZhai & Overseas","22,591","30,122",N/A,Bought In
Hxu Wei ,1521,1593,Wang Xizhi catching the goose,N/A,Works on Paper,"July 03, 2010",Xiling Yinshe Hangzhou,2010 Spring Auctions- Chinese Classical Painting & Calligraphy,"265,843","413,534","661,655",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,738,"1,181",N/A,Bought In
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,N/A,N/A,"11,577",Premium
Hxu Wei ,1521,1593,[Untitled],1582,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"5,906","8,860","6,615",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,732,"1,171",N/A,Bought In
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Paintings and Calligraphies Collection from Oversea,"8,787","11,716",N/A,
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,"2,929","4,393","4,920",Premium
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,"5,858","8,787",N/A,Bought In
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,N/A,N/A,"12,301",Premium
Attributed to Hxu Wei ,1521,1593,"Vegetable, Cabbage, and Turnip",N/A,Works on Paper,"March 18, 2009",Christie's New York,Fine Chinese Art From the Arthur M. Sackler Collections,"25,000","35,000","32,500",Premium
Attributed to Hxu Wei ,1521,1593,"Flowers, Vegetables and Crab",N/A,Works on Paper,"December 02, 2008",Christie's Hong Kong,Important Chinese Classical Paintings: Property of the Ping Y Tai Foundation,"19,350","38,700","16,125",Premium
Hxu Wei ,1521,1593,Tree,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"4,322","7,203",N/A,Bought In
Hxu Wei ,1521,1593,[Untitled],N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"40,551","67,585","45,417",Premium
Hxu Wei ,1521,1593,Orchids and stone,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"40,551","67,585",N/A,Bought In
Hxu Wei ,1521,1593,Ink bamboo and pomegranate,N/A,Works on Paper,"July 21, 2007",Xiling Yinshe Hangzhou,2007 Spring Art- Chinese Classical Painting and Calligraphy,"396,159","501,801","508,404",Premium
Hxu Wei ,1521,1593,Flower,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"45,742","71,880","56,066",Premium
Hxu Wei ,1521,1593,Palm and bamboo,N/A,Works on Paper,"November 27, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"19,275","25,700","19,275",Hammer
Hxu Wei ,1521,1593,Flowers in ink,N/A,Works on Paper,"May 30, 2005",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"128,399","154,079","115,559",Hammer
Hxu Wei ,1521,1593,Flowers of the four seasons,N/A,Works on Paper,"October 30, 2000",Christie's Hong Kong,Important Classical Chinese Paintings,"64,150","76,980","256,600",Hammer
