Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhao Zhiqian ,1829,1884,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,732,"1,464","1,476",Premium
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"June 25, 2009",Council Beijing,Spring 2009 Auction,"5,852","7,315","11,799",Premium
Zhao Zhiqian ,1829,1884,Flowers and fruits,1869,Works on Paper,"June 20, 2009",Xiling Yinshe Hangzhou,2009 Spring Auctions- Chinese Classical Painting and Callligraphy,"55,577","70,203","121,217",Premium
Zhao Zhiqian ,1829,1884,Peony and pine branch,N/A,Works on Paper,"May 24, 2009",ChengXuan Auctions Beijing,2009 Spring Auctions,"117,234","146,543","131,303",Premium
Zhao Zhiqian ,1829,1884,Festive Offering,1883,Works on Paper,"April 05, 2009",Sotheby's Hong Kong,Fine Chinese Paintings,"193,500","258,000","312,180",Premium
Zhao Zhiqian ,1829,1884,Lotus And Dragonfly,N/A,Works on Paper,"March 17, 2009",Sotheby's New York,Fine Chinese Ceramics and Works of Art,"8,000","12,000","20,000",Premium
Zhao Zhiqian ,1829,1884,Picture of sweet osmanthus,N/A,Works on Paper,"January 02, 2009",Xiling Yinshe Hangzhou,2008 Autumn Art- Modern and Contemporary Chinese Painting and Calligraphy,"73,287","102,601","85,364",Premium
Zhao Zhiqian ,1829,1884,Calligraphy - ink bamboo,N/A,Works on Paper,"January 02, 2009",Xiling Yinshe Hangzhou,2008 Autumn Art- Modern and Contemporary Chinese Painting and Calligraphy,"7,328","8,794",N/A,Bought In
Zhao Zhiqian ,1829,1884,Flowers - fruits,1865,Works on Paper,"January 02, 2009",Xiling Yinshe Hangzhou,2008 Autumn Art- Modern and Contemporary Chinese Painting and Calligraphy,"23,451","26,383",N/A,Bought In
Zhao Zhiqian ,1829,1884,Camellia,1870,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"11,637","14,546",N/A,Bought In
Zhao Zhiqian ,1829,1884,Calligraphy. Flowers,N/A,Works on Paper,"June 29, 2008",Xiling Yinshe Hangzhou,2008 Spring Auctions- Modern and Contemporary Chinese Calligrahpy and Painting,"51,007","65,580",N/A,Bought In
Zhao Zhiqian ,1829,1884,Painting and calligraphy album,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"17,288","25,932","19,363",Premium
Zhao Zhiqian ,1829,1884,Peony,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"25,932","28,814",N/A,Bought In
Zhao Zhiqian ,1829,1884,Painting and calligraphy,N/A,Works on Paper,"May 21, 2008",Council Beijing,Spring 2008 Auction,"22,990","25,864",N/A,Bought In
Zhao Zhiqian ,1829,1884,Chinese parasol under the autumn moonlight,N/A,Works on Paper,"December 20, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Selected Works of Shanghai Painting School,"108,571","162,856","235,599",Premium
Zhao Zhiqian ,1829,1884,Wistaria and peony,N/A,Works on Paper,"December 19, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Chinese Classical Painting and Calligraphy (Qing Dynasty),"10,852","16,278",N/A,Bought In
Zhao Zhiqian ,1829,1884,Peony,N/A,Works on Paper,"December 19, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Chinese Classical Painting and Calligraphy (Qing Dynasty),"24,417","33,913","27,347",Premium
Zhao Zhiqian ,1829,1884,Spring flowers,1866,Works on Paper,"December 19, 2007",Xiling Yinshe Hangzhou,2007 Autumn Art- Chinese Classical Painting and Calligraphy (Qing Dynasty),"8,139","10,852","12,154",Premium
Zhao Zhiqian ,1829,1884,Vegetable and fruits,N/A,Works on Paper,"December 01, 2007",Council Beijing,Autumn 2007 Auction,"5,416","8,124","7,886",Premium
