Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),759,"1,215",759,Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),759,"1,215","4,860",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"3,046","7,616","11,912",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"May 30, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"10,296","12,870","30,568",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"25,741","38,612",N/A,Bought In
Zheng Xie ,1693,1765,Five-Character Poem in Running Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"38,331","53,664",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy in Running Script,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"459,228","612,304",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Rock,1756,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"3,367,673","4,898,433","3,872,824",Premium
Zheng Xie ,1693,1765,"Ink bamboo, orchid and rock",N/A,Works on Paper,"April 04, 2016",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,N/A,N/A,"2,739,457",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,459,919,"8,457",Premium
Zheng Xie ,1693,1765,Orchid,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"1,838","3,370",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,459,919,528,Premium
