Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Su Shi ,1036,1101,[Untitled],N/A,Works on Paper,"January 20, 2013",Poly International Auction Beijing,The 21st Fine Arts Auction - Classic-Chinese Paintings & Calligraphy (V),N/A,N/A,"1,664",Premium
Su Shi ,1036,1101,[Untitled],N/A,Works on Paper,"January 20, 2013",Poly International Auction Beijing,The 21st Fine Arts Auction - Classic-Chinese Paintings & Calligraphy (V),N/A,N/A,"2,219",Premium
Mi Fu ,1051,1107,Landscape,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),480,961,"11,429",Premium
Attributed to Mi Fu ,1051,1107,Hills among Clouds,N/A,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"32,250","38,700","343,140",Premium
Su Shi ,1036,1101,Tree,N/A,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VI,474,948,"16,353",Premium
Mi Fu ,1051,1107,Calligraphy,N/A,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"12,640","18,960","14,536",Premium
Mi Fu ,1051,1107,Landscape,1087,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"23,700","55,300",N/A,Bought In
Mi Fu ,1051,1107,[Untitled],N/A,Works on Paper,"August 11, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Modern Chinese Paintings and Calligraphies (III),"2,356","3,142","7,226",Premium
Su Shi ,1036,1101,[Untitled],N/A,Works on Paper,"April 23, 2012",Poly International Auction Beijing,The 18th Fine Artwork Auction - Chinese Paintings & Calligraphy V,"7,920","12,672","9,108",Premium
Mi Fu ,1051,1107,[Untitled],N/A,Works on Paper,"January 09, 2012",Poly International Auction Beijing,The 17th Fine Artwork Auction- Chinese Painting and Calligraphy Part I,N/A,N/A,"9,108",Premium
Mi Fu ,1051,1107,Untitled,N/A,Works on Paper,"October 25, 2011",Poly International Auction Beijing,The 16th Fine Artwork Auction- Chinese Painting and Calligraphy Part IV,N/A,N/A,"5,784",Premium
Mi Fu ,1051,1107,Song/Ming Rubbing of Baoji Zhai Calligraphy,N/A,Works on Paper,"September 15, 2011",Christie's New York,A Connoisseur's Vision: Property from the Xu Hanqing Collection,"90,000","100,000","134,500",Premium
Su Shi ,1036,1101,Rubbing of Second Volume of Gongshen Daobei by Sima Guang,N/A,Works on Paper,"September 15, 2011",Christie's New York,A Connoisseur's Vision: Property from the Xu Hanqing Collection,"20,000","30,000",N/A,Bought In
After Mi Fu ,1051,1107,Landscape,1646,Works on Paper,"July 16, 2011",Xiling Yinshe Hangzhou,2011 Spring Auctions,"154,770","232,155","195,784",Premium
Su Shi ,1036,1101,Untitled,N/A,Works on Paper,"April 22, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy V,"15,368","23,053","17,674",Premium
Su Shi ,1036,1101,Untitled,N/A,Works on Paper,"April 21, 2011",Poly International Auction Beijing,14th Fine Art Auction- Chinese Paintings and Calligraphy IV,"1,540","3,080","21,257",Premium
Mi Fu ,1051,1107,Landscape,N/A,Works on Paper,"March 19, 2011",China Guardian  Beijing,25th China Guardian Quarterly Auction,456,913,"21,008",Premium
Mi Fu ,1051,1107,Hanging scroll,N/A,Works on Paper,"November 20, 2010",Poly International Auction Beijing,"12th Fine Arts Auction, Chinese Ancient Paintings & Calligraphy (I) The Collection of DiJiuYanZhai & Overseas",753,"1,054","1,012",Premium
Mi Fu ,1051,1107,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,N/A,N/A,496,Premium
Su Shi ,1036,1101,[Untitled],N/A,Works on Paper,"March 24, 2010",Poly International Auction Beijing,10th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"7,383","10,336","8,269",Premium
Su Shi ,1036,1101,[Untitled],N/A,Works on Paper,"December 21, 2009",Poly International Auction Beijing,9th Fine Arts Auctions- Chinese Classical Painting And Calligraphies,"3,660","5,124",N/A,Bought In
After Mi Fu ,1051,1107,Landscape after the style of Mi Fu,N/A,Works on Paper,"December 12, 2009",Hosane Shanghai,Autumn Auction 2009 - Chinese Painting and Calligraphy,"1,171","1,318","1,476",Premium
After Mi Fu ,1051,1107,Landscape after the style of Mi Fu,N/A,Works on Paper,"December 12, 2009",Hosane Shanghai,Autumn Auction 2009 - Chinese Painting and Calligraphy,878,"1,171","1,968",Premium
Mi Fu ,1051,1107,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,N/A,N/A,N/A,Bought In
Mi Fu ,1051,1107,Returning by Rainstorm,N/A,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"1,745","2,909",N/A,Bought In
Mi Fu ,1051,1107,Mountains and Streams,1102,Works on Paper,"December 05, 2008",Poly International Auction Beijing,2008 Autumn Auction- Chinese Ancient Painting and Calligraphy,"11,637","14,546",N/A,Bought In
Attributed to Mi Fu ,1051,1107,Calligraphy,N/A,Works on Paper,"September 12, 2008",Sloans & Kenyon Chevy Chase,Estate Auction,400,500,N/A,Bought In
Attributed to Su Shi ,1036,1101,Calligraphy,N/A,Works on Paper,"May 26, 2008",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"15,384","19,230","30,191",Premium
Attributed to Mi Fu ,1051,1107,Landscape,N/A,Works on Paper,"November 07, 2007",Sotheby's London,The Mu-Fei Collection of Chinese Paintings,"16,833","25,250","190,430",Premium
After Mi Fu ,1051,1107,Landscape with low lying clouds,N/A,Works on Paper,"June 06, 2005",Nagel Auktionen Stuttgart,Asian Art - Part I,N/A,N/A,"31,902",Hammer
