Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zhen ,1280,1354,[Untitled],N/A,Works on Paper,"September 13, 2009",Poly International Auction Beijing,2009 Mid-Summer & 8th Fine Arts Auction- Chinese Classical Paintings and Calligraphies,"5,565","7,029","16,402",Premium
Attributed to Wu Zhen ,1280,1354,A Chinese scroll painting of birds amongst branches,N/A,Works on Paper,"February 09, 2009",Christie's New York,Christie's Interiors,"6,000","8,000",N/A,Bought In
Attributed to Wu Zhen ,1280,1354,Two birds and bamboo,N/A,Works on Paper,"September 12, 2008",Sloans & Kenyon Chevy Chase,Estate Auction,400,500,N/A,Bought In
Wu Zhen ,1280,1354,Landscape,N/A,Works on Paper,"May 30, 2008",Poly International Auction Beijing,2008 Spring Auctions-Chinese Ancient Painting and Calligraphy Auction II,"316,957","461,028","346,924",Premium
Attributed to Wu Zhen ,1280,1354,Bamboo,1342,Works on Paper,"May 26, 2008",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"12,820","15,384","28,652",Premium
Wu Zhen ,1280,1354,Bamboo,N/A,Works on Paper,"December 01, 2007",Council Beijing,Autumn 2007 Auction,"9,478","10,832","11,829",Premium
Wu Zhen ,1280,1354,Bamboo and stone,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"405,515","675,858","726,682",Premium
Wu Zhen ,1280,1354,Life in mountain,N/A,Works on Paper,"November 30, 2007",Poly International Auction Beijing,2007 Autumn Auctions- Chinese Ancient Paintings and Calligraphies,"6,758","10,813",N/A,Bought In
Wu Zhen ,1280,1354,Landscape,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"10,455","15,683","24,439",Premium
Wu Zhen ,1280,1354,Mountains and water,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"10,455","13,069","11,500",Premium
Attributed to Wu Zhen ,1280,1354,Bamboo and rock,1341,Works on Paper,"May 29, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"3,870","6,450","25,800",Hammer
Attributed to Wu Zhen ,1280,1354,Fishermen,N/A,Works on Paper,"April 25, 2004",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"10,264","12,830","8,981",Hammer
Wu Zhen ,1280,1354,Bamboo and rock,N/A,Works on Paper,"September 22, 1997",Sotheby's New York,The C.C.Wang Family Collection of Important Chinese Paintings,"50,000","70,000","72,500",Hammer
Wu Zhen ,1280,1354,Solitary fisherman,N/A,Works on Paper,"September 19, 1997",Christie's New York,Fine Chinese Paintings & Calligraphy,"100,000","150,000","80,000",Hammer
Style of Wu Zhen ,1280,1354,River landscape,N/A,Works on Paper,"October 12, 1984",Sotheby's New York,,N/A,N/A,"1,500",Hammer
