Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Attributed to Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"September 17, 2016",Sotheby's New York,Saturday at Sotheby's: Asian Art,500,800,"4,000",Premium
Attributed to Wen Zhengming ,1470,1559,Landscape in Mi Style,N/A,Works on Paper,"September 13, 2016",Christie's New York,Fine Chinese Paintings,"20,000","30,000","85,000",Premium
After Wen Zhengming ,1470,1559,Pine,N/A,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"6,041","9,061","7,294",Premium
Wen Zhengming ,1470,1559,Visit at village beside river,N/A,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"18,123","24,164","65,998",Premium
Wen Zhengming ,1470,1559,Visiting friend in pine canyon,1517,Works on Paper,"June 25, 2016",Xiling Yinshe Hangzhou,2016 Spring Auction,"22,653","27,184",N/A,Bought In
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"4,556","9,113",N/A,Bought In
Wen Zhengming ,1470,1559,Deer,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"6,834","9,872",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,759,Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,759,Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"3,037","6,075",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),"4,556","9,113",N/A,Bought In
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,N/A,N/A,"26,277",Premium
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,N/A,N/A,"28,904",Premium
Wen Zhengming ,1470,1559,Green Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,N/A,N/A,"14,014",Premium
Qiu Ying ,1482,1559,Landscape and Figure,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,N/A,N/A,"11,386",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"4,569","7,616","11,386",Premium
