Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wang Yuanqi ,1642,1715,Landscape,1704,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"291,060","404,250","613,651",Premium
Wang Yuanqi ,1642,1715,Thatched house in mountain,1703,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"113,190","145,530","145,044",Premium
Wang Yuanqi ,1642,1715,Spring mountains,1709,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"291,060","404,250","334,719",Premium
Wang Yuanqi ,1642,1715,Landscape,1700,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Connoisseurship In Ancient Arts: Chinese Classical Paintings And Calligraphy Day Sale,"32,529","48,794","59,854",Premium
Wang Yuanqi ,1642,1715,Landscape,1709,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Connoisseurship In Ancient Arts: Chinese Classical Paintings And Calligraphy Day Sale,"73,191","105,720","84,169",Premium
Wang Yuanqi ,1642,1715,Wang Yuanqi,1711,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Connoisseurship In Ancient Arts: Chinese Classical Paintings And Calligraphy Day Sale,"243,970","422,881",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,1686,Works on Paper,"November 23, 2014",Bonhams Hong Kong,Fine Chinese Paintings and Contemporary Asian Art,"25,779","32,224",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape in the Style of Huang Gongwang,1714,Works on Paper,"November 23, 2014",Bonhams Hong Kong,Fine Chinese Paintings and Contemporary Asian Art,"83,784","109,564",N/A,Bought In
After Huang Gongwang ,1269,1354,Landscape,1696,Works on Paper,"November 22, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Classical Chinese Painting and Calligraphy,"73,440","106,080","290,904",Premium
Wang Yuanqi ,1642,1715,Mountain in Rain,1696,Works on Paper,"November 21, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Grand View: Chinese Painting Highlight ? Classical,"293,760","456,960","337,824",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,814,"1,302","6,552",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,930","4,558",N/A,Bought In
