Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zuoren ,1908,1997,Painting with Baktrian Camels,1961,Works on Paper,"March 24, 2016",Auctionata Berlin,Magnificent Chinese and Indian Art,"16,771","21,803","30,747",Premium
Wu Zuoren ,1908,1997,Roaming fish,1977,Works on Paper,"December 26, 2015",Xiling Yinshe Hangzhou,2015 Autumn Auction,"18,552","23,189","26,668",Premium
Wu Zuoren ,1908,1997,Camels in desert,1972,Works on Paper,"December 26, 2015",Xiling Yinshe Hangzhou,2015 Autumn Auction,"9,276","18,552","10,667",Premium
Wu Zuoren ,1908,1997,Camel,N/A,Works on Paper,"December 19, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Modern Chinese Painting and Calligraphy ( II ),"6,169","9,254","7,095",Premium
Wu Zuoren ,1908,1997,Cattle,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (I),"9,388","14,082",N/A,Bought In
Wu Zuoren ,1908,1997,Cattle,1986,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (II),"62,587","78,233",N/A,Bought In
Wu Zuoren ,1908,1997,Panda,1972,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (II),"70,410","86,057",N/A,Bought In
Wu Zuoren ,1908,1997,Calligraphy in Running Script,1965,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (II),"12,517","18,776","14,395",Premium
Wu Zuoren ,1908,1997,Calligraphy in Running Script,1961,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy (II),"12,517","18,776","14,395",Premium
Wu Zuoren ,1908,1997,"Animals, birds and fish",1982,Works on Paper,"December 01, 2015",Christie's Hong Kong,Fine Chinese Modern Paintings,"25,799","38,699","104,811",Premium
